title,price_raw,price_billion,area_m2,price_per_m2,district,address,property_type,source,url,crawled_at
"P. Linh Chiểu, H3G thông, 75.1 m2 full TC gần chợ TĐ bán chỉ 4.3 tỷ.","4,3 tỷ",4.3,75.0998,57257143.0,Thành phố Thủ Đức,"Đường số 13, Phường Linh Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức",other,chotot.com,https://nha.chotot.com/132056998.htm,2026-04-27T20:00:03.010685
"CHUNG CƯ 2PN GIÁ SIÊU TỐT, BÁN GẤP","2,19 tỷ",2.19,80.1998,27306801.0,Quận 8,"Đường Phạm Thế Hiển, Phường 7, Quận 8",apartment,chotot.com,https://nha.chotot.com/132059881.htm,2026-04-27T20:00:03.010685
BẤT ĐỘNG SẢN DÒNG TIỀN PHÙ HỢP NƠI TRÚ ẨN DÒNG TIỀN CHO CÁC NHÀ ĐẦU TU,"8,6 tỷ",8.6,55.0,156363636.0,Thành phố Thủ Đức,"Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/132051416.htm,2026-04-27T20:00:03.010685
BỎ PHỐ VỀ CẦN GIỜ - SỞ HỮU NGAY 1000M² KHÔNG GIAN SỐNG XANH,"3,5 tỷ",3.5,1000.0,3500000.0,Huyện Cần Giờ,"Đường Lý Nhơn, Xã An Thới Đông, Huyện Cần Giờ",other,chotot.com,https://nha.chotot.com/132002720.htm,2026-04-27T20:00:03.010685
NHÀ ĐẸP HẺM 4m - BÌNH TÂN GIÁP TÂN PHÚ - 2.8ty còn bớt,"2,8 tỷ",2.8,27.0,103703704.0,Quận Bình Tân,"Đường Số 3, Phường Bình Hưng Hoà A, Quận Bình Tân",house,chotot.com,https://nha.chotot.com/132059274.htm,2026-04-27T20:00:03.010685
Nhà 5M x 15M xây 2 Lầu hẻm 1074 Tỉnh Lộ 10 giá cực rẻ,"5,89 tỷ",5.89,78.0,75512821.0,Quận Bình Tân,"Đường Tỉnh lộ 10, Phường Tân Tạo, Quận Bình Tân",house,chotot.com,https://nha.chotot.com/131345499.htm,2026-04-27T20:00:03.010685
"Bán nhà HxH 405/24/8a Trường Chinh, 4,6x13m, 3 tầng mới. 8tỷ980","8,8 tỷ",8.8,59.0,149152542.0,Quận Tân Bình,"Đường Trường Chinh, Phường 14, Quận Tân Bình",house,chotot.com,https://nha.chotot.com/131452318.htm,2026-04-27T20:00:03.010685
NHÀ CÓ PN TRỆT NGAY CHỢ TÂN HƯƠNG KO QUY HOẠCH LỘ GIỚI,5 tỷ,5.0,45.0,111111111.0,Quận Tân Phú,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/130583735.htm,2026-04-27T20:00:03.010685
bán nhà 2PN hẻm 54 đường 37 lâm văn bền tphcm,"1,65 tỷ",1.65,21.0,78571429.0,Quận 7,"Lâm Văn Bền, Phường Tân Kiểng, Quận 7",house,chotot.com,https://nha.chotot.com/130902189.htm,2026-04-27T20:00:03.010685
Đường xe hơi thông - Dương quảng hàm - 3 phòng ngủ -đang cho thuê 17tr,"5,8 tỷ",5.8,44.0,131818182.0,Quận Gò Vấp,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp",house,chotot.com,https://nha.chotot.com/132049981.htm,2026-04-27T20:00:03.010685
bán Nhà SHRieng,"2,9 tỷ",2.9,51.0,56862745.0,Quận 12,"Đường Đông Hưng Thuận 9, Phường Đông Hưng Thuận, Quận 12",house,chotot.com,https://nha.chotot.com/132072767.htm,2026-04-27T20:00:03.010685
Bán đất Linh Đông Thủ Đức – gần Vành Đai 2  – chỉ 5.1 tỷ,"5,1 tỷ",5.1,53.0,96226415.0,Thành phố Thủ Đức,"đường 22, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức",other,chotot.com,https://nha.chotot.com/131863050.htm,2026-04-27T20:00:03.010685
Sư Vạn Hạnh Trung Tâm Q10 chỉ Nhỉnh 4Tỷ,"4,7 tỷ",4.7,27.0,174074074.0,Quận 10,"Đường Sư Vạn Hạnh, Phường 10, Quận 10",house,chotot.com,https://nha.chotot.com/131163530.htm,2026-04-27T20:00:03.010685
"Bán Nhà phố Mega Village Khang Điền, 4PN, 80m2, trục đường chính 20m","9,6 tỷ",9.6,80.0,120000000.0,Thành phố Thủ Đức,"Võ Chí Công, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức",villa,chotot.com,https://nha.chotot.com/131560342.htm,2026-04-27T20:00:03.010685
"Bán Gấp ""Lõi Vàng"" 136m² Phước Long A, TP. Thủ Đức",7 tỷ,7.0,136.0,51470588.0,Thành phố Thủ Đức,"hẻm 78 đường Hồ Bá Phấn, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức",other,chotot.com,https://nha.chotot.com/125879957.htm,2026-04-27T20:00:03.010685
Mặt tiền Tây Hoà ngang 5 x 20,23 tỷ,23.0,157.0,146496815.0,Thành phố Thủ Đức,"Đường Tây Hòa, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/125249693.htm,2026-04-27T20:00:03.010685
"BÁN NHÀ PHỐ ĐẸP - GIÁ TỐT TẠI THE SUN RESIDENCE - KỀ PHÚ MỸ HƯNG 6,2","6,2 tỷ",6.2,50.0,124000000.0,Huyện Nhà Bè,"Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Huyện Nhà Bè",house,chotot.com,https://nha.chotot.com/131052421.htm,2026-04-27T20:00:03.010685
"BÁN NHÀ ĐƯỜNG LÒ LU 60M2 NGANG 4M, SHR, HXH GIÁ 3.990 TỶ","3,99 tỷ",3.99,60.0,66500000.0,Thành phố Thủ Đức,"lò lu, Phường Long Phước (Quận 9 cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/131814742.htm,2026-04-27T20:00:03.010685
Bán nhà Tân Sơn Nhì Hẻm xe Hơi,25 tỷ,25.0,128.1,195160031.0,Quận Tân Phú,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/132002497.htm,2026-04-27T20:00:03.010685
☎️☎️BÁN NHÀ SHR HẺM 1041 Đ.TRẦN XUÂN SOẠN - QUẬN 7 - CÁCH XE HƠI 30M,"5,69 tỷ",5.69,64.0,88906250.0,Quận 7,"Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7",house,chotot.com,https://nha.chotot.com/132054079.htm,2026-04-27T20:00:03.010685
Cần bán gấp căn nhà 1 trục hẻm 3m,"2,9 tỷ",2.9,27.5,105454545.0,Quận Gò Vấp,"Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp",house,chotot.com,https://nha.chotot.com/129928089.htm,2026-04-27T20:00:03.010685
"Bán nhà giá 900 triệu, sổ hồng riêng, kinh doanh tốt, xem nhà alo ngay",2 tỷ,2.0,80.0,25000000.0,Huyện Bình Chánh,"Đường Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh",house,chotot.com,https://nha.chotot.com/132072706.htm,2026-04-27T20:00:03.010685
Căn nhà sát mặt tiền và đi rất gần công viên làng hoa,"4,97 tỷ",4.97,35.0,142000000.0,Quận Gò Vấp,"Đường số 12, Phường 11, Quận Gò Vấp",house,chotot.com,https://nha.chotot.com/129963617.htm,2026-04-27T20:00:03.010685
"HHMG. Nhà Hẻm Xe 16C, Hoàng Hoa Thám, P5, PN",9 tỷ,9.0,44.0,204545455.0,Quận Phú Nhuận,"Đường Đỗ Xuân Hợp, Phường 5, Quận Phú Nhuận",house,chotot.com,https://nha.chotot.com/131924483.htm,2026-04-27T20:00:03.010685
N294 - NHÀ ĐẸP 3 TẦNG KHU ĐỒNG BỘ NGAY ỦY BAN PHƯỜNG HIỆP BÌNH ,"7,5 tỷ",7.5,53.0,141509434.0,Thành phố Thủ Đức,"Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/131840244.htm,2026-04-27T20:00:03.010685
SIÊU PHẨM NHÀ PHỐ CÓ THANG MÁY PHÚ MỸ QUẬN 7 DT 5X18M GIÁ 16 TỶ 890 TR,"16,89 tỷ",16.89,90.0,187666667.0,Quận 7,"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7",house,chotot.com,https://nha.chotot.com/131648341.htm,2026-04-27T20:00:03.010685
"Ngang khủng 5m. Nhà 3 tầng gần chợ Tân Bình. Gía chỉ 5,6 tỷ, còn bớt","5,6 tỷ",5.6,30.0,186666667.0,Quận Tân Bình,"Hẻm 373 Lý Thường Kiệt, Phường 9, Quận Tân Bình",house,chotot.com,https://nha.chotot.com/132072653.htm,2026-04-27T20:00:03.010685
NHÀ NGANG 11M - DƯƠNG ĐÌNH HỘI - PHƯỚC LONG B - 6 PHÒNG - DÒNG TIỀN ỔN,"6,5 tỷ",6.5,79.0,82278481.0,Thành phố Thủ Đức,"Đường Dương Đình Hội, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/132072645.htm,2026-04-27T20:00:03.010685
"3.59 TỈ CG BÁN CHUNG CƯ GIA PHÁT- NGUYỄN OANH- CÓ SỔ, HỖ TRỢ VAY Ạ ^^","3,59 tỷ",3.59,62.0,57903226.0,Quận Gò Vấp,"Lê Đức Thọ, Phường 17, Quận Gò Vấp",apartment,chotot.com,https://nha.chotot.com/131813733.htm,2026-04-27T20:00:03.010685
LÔ ĐẤT VÍP NHẤT THỦ ĐỨC XUẤT HIỆN 2026 TẠI LINH CHIỂU THỦ ĐỨC,"8,7 tỷ",8.7,108.0,80555556.0,Thành phố Thủ Đức,"Đường Hoàng Diệu 2, Phường Linh Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức",land,chotot.com,https://nha.chotot.com/131700127.htm,2026-04-27T20:00:03.010685
Bán nhà 3 lầu+sân thượng ngay chợ mặt tiền đường nhựa kinh doanh tốt,"7,5 tỷ",7.5,100.0,75000000.0,Huyện Hóc Môn,"Đường Xuân Thới 7, Xã Xuân Thới Đông, Huyện Hóc Môn",house,chotot.com,https://nha.chotot.com/132072627.htm,2026-04-27T20:00:03.010685
BÁN GẤP LÔ ĐẤT 123 M2 … Đường số 8 Phường linh Trung,8 tỷ,8.0,123.0,65040650.0,Thành phố Thủ Đức,"Đường số 8, Phường Linh Trung (Quận Thủ Đức cũ), Thành phố Thủ Đức",land,chotot.com,https://nha.chotot.com/132072622.htm,2026-04-27T20:00:03.010685
"Nhà Mặt Tiền HT17. Giá tốt. 5m nở hậu 5,05mx25m","8,89 tỷ",8.89,91.0,97692308.0,Quận 12,"Đường Hiệp Thành 17 Nối Dài, Phường Hiệp Thành, Quận 12",house,chotot.com,https://nha.chotot.com/131311455.htm,2026-04-27T20:00:03.010685
CHÍNH CHỦ BÁN CĂN HỘ RICHSTAR -53M2 (2PN1WC) FULL NỘI THẤT,"3,15 tỷ",3.15,53.0,59433962.0,Quận Tân Phú,"Hòa Bình, Phường Hiệp Tân, Quận Tân Phú",apartment,chotot.com,https://nha.chotot.com/132072612.htm,2026-04-27T20:00:03.010685
Cặp Siêu Phẩm Luxury 5m x 15m. 4 Tầng Đường Thạnh Lộc 37.,"8,28 tỷ",8.28,75.0,110400000.0,Quận 12,"Đường Thạnh Lộc 37, Phường Thạnh Lộc, Quận 12",house,chotot.com,https://nha.chotot.com/131731555.htm,2026-04-27T20:00:03.010685
Bán nhà đường Tam Đảo Quận 10 tặng full nội thất,"7,78 tỷ",7.78,30.0,259333333.0,Quận 10,"Đường Tam Đảo, Phường 15, Quận 10",house,chotot.com,https://nha.chotot.com/131681642.htm,2026-04-27T20:00:03.010685
"Chính chủ căn góc 83m2 Hoàng Kim Thế Gia, sổ hồng, nhà mới, nội thất","4,05 tỷ",4.05,83.0,48795181.0,Quận Bình Tân,"Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân",apartment,chotot.com,https://nha.chotot.com/130532836.htm,2026-04-27T20:00:03.010685
"Bán Nhà Mặt Tiền Nguyễn Ảnh Thủ. Đối diện THCS Hà Huy Tập. 4,5mx24m","14,5 tỷ",14.5,79.0,183544304.0,Quận 12,"Đường Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12",house,chotot.com,https://nha.chotot.com/131721689.htm,2026-04-27T20:00:03.010685
BÁN NHÀ BÙI ĐÌNH TÚY BÌNH THẠNH - THIẾT KẾ RẤT ĐẸP  - DÒNG TIỀN SẴN 28,"14,9 tỷ",14.9,78.0,191025641.0,Quận Bình Thạnh,"Đường Bùi Đình Tuý, Phường 12, Quận Bình Thạnh",house,chotot.com,https://nha.chotot.com/132053731.htm,2026-04-27T20:00:03.010685
BÁN ĐẤT CỦ CHI,"7,6 tỷ",7.6,1150.0,6608696.0,Huyện Củ Chi,"Đường Bà Thiên, Xã Nhuận Đức, Huyện Củ Chi",other,chotot.com,https://nha.chotot.com/129521875.htm,2026-04-27T20:00:03.010685
chính chủ bán căn hộ chung cư 2 ngủ emerald celadon,"5,2 tỷ",5.2,63.0,82539683.0,Quận Tân Phú,"Đường N4, Phường Sơn Kỳ, Quận Tân Phú",apartment,chotot.com,https://nha.chotot.com/131917785.htm,2026-04-27T20:00:03.010685
"Nhà Bán . ấp 1 xã bình hưng .DT 4x5 .1 lầu 2 P nhỏ .1 wc, hẻm 5m","1,39 tỷ",1.39,20.0,69500000.0,Quận 8,"Đường Quốc Lộ 50, Phường 5, Quận 8",house,chotot.com,https://nha.chotot.com/131929819.htm,2026-04-27T20:00:03.010685
MẶT TIỀN KINH DOANH - ĐƯỜNG 8M - GẦN EON TÂN PHÚ - 71M2- NGANG 5Mx 14,"6,5 tỷ",6.5,70.0,92857143.0,Quận Tân Phú,"☎️ MẶT TIỀN KINH DOANH - ĐƯỜNG 8M - GẦN EON TÂN PHÚ - 71M2- NGANG 5M- ĐANG CHO THUÊ 8TR/01 THÁNG , Phường Tân Sơn Nhì, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/130567278.htm,2026-04-27T20:00:03.010685
"Tân Kỳ Tân Quý - Tân Phú, nhà 5 tầng, DT 65m2, sổ vuông, giá 7.x tỷ",7 tỷ,7.0,65.0,107692308.0,Quận Tân Phú,"Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/131769219.htm,2026-04-27T20:00:03.010685
3 Tầng-4x15-Xe hơi 🚗Ngủ Nhà-Ngã Tư Gò Mây-Nguyễn Thị Tú-2ty X,"2,7 tỷ",2.7,60.0,45000000.0,Quận Bình Tân,"Đường Bình Thành, Phường Bình Hưng Hoà B, Quận Bình Tân",house,chotot.com,https://nha.chotot.com/132046162.htm,2026-04-27T20:00:03.010685
BÁN NHÀ TÂY THẠNH - HẺM AN NINH - DTST 40M 3PN - NHỈNH 3 TỶ ,3 tỷ,3.0,40.0,75000000.0,Quận Tân Phú,"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/131976074.htm,2026-04-27T20:00:03.010685
Nhà đẹp như hình - hẻm xe hơi Hương Lộ 2 - Giá 7.8 tỷ,"7,8 tỷ",7.8,56.0,139285714.0,Quận Bình Tân,"Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân",house,chotot.com,https://nha.chotot.com/131655835.htm,2026-04-27T20:00:03.010685
chính chủ bán căn hộ thủ thiêm star quận 2,"4,39 tỷ",4.39,80.0,54875000.0,Thành phố Thủ Đức,"Nguyễn Duy Trinh, Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức",apartment,chotot.com,https://nha.chotot.com/132072516.htm,2026-04-27T20:00:03.010685
"🔥 CHỦ VỀ QUÊ – CẦN BÁN GẤP NHÀ TÂN QUÝ TÂY, BÌNH CHÁNH 🔥","2,65 tỷ",2.65,82.5,32121212.0,Huyện Bình Chánh,"Đường T11, Xã Tân Quý Tây, Huyện Bình Chánh",house,chotot.com,https://nha.chotot.com/131868668.htm,2026-04-27T20:00:03.010685
NHÀ GÂN MẶT TIÊN QUÔC LỘ 50 HẺM RỘNG GẦN BÊN XE QUẬN 8,"3,35 tỷ",3.35,56.0,59821429.0,Huyện Bình Chánh,"Đường Quốc lộ 50, Xã Bình Hưng, Huyện Bình Chánh",house,chotot.com,https://nha.chotot.com/132072484.htm,2026-04-27T20:00:03.010685
"Cần thanh lý gấp Nhà mặt tiền 164m2 , đường chính của q11 khu vip","29,5 tỷ",29.5,164.0,179878049.0,Quận 11,"Đường Lạc Long Quân, Phường 3, Quận 11",house,chotot.com,https://nha.chotot.com/132072480.htm,2026-04-27T20:00:03.010685
Biệt thự 3 Tầng 360m2 khu dân cư Gia Hoà Bình Chánh,25 tỷ,25.0,360.0,69444444.0,Huyện Bình Chánh,"Đường số 3, Xã Bình Hưng, Huyện Bình Chánh",villa,chotot.com,https://nha.chotot.com/131819477.htm,2026-04-27T20:00:03.010685
TÔI GẤP CĂN NHÀ PHỔ QUANG hẻm xe hơi ĐỂ VỀ CỦ CHI Ở,"11,9 tỷ",11.9,75.0,158666667.0,Quận Tân Bình,"Đường Phổ Quang, Phường 2, Quận Tân Bình",house,chotot.com,https://nha.chotot.com/131638148.htm,2026-04-27T20:00:03.010685
BÁN DÃY NHÀ SÁT VẠN PHÚC CITY ĐƯỜNG 10 mét,"7,8 tỷ",7.8,60.0,130000000.0,Thành phố Thủ Đức,"Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/127188653.htm,2026-04-27T20:00:03.010685
BÁN NHÀ QUẬN 7 DT 200M2 HIẾM CÓ,32 tỷ,32.0,200.0,160000000.0,Quận 7,"Đường Lý Phục Man, Phường Bình Thuận, Quận 7",house,chotot.com,https://nha.chotot.com/131076028.htm,2026-04-27T20:00:03.010685
Nhà mới đẹp 2 lầu 2pn giáp Tân Bình,"1,85 tỷ",1.85,10.0,185000000.0,Quận Tân Phú,"Đường Lê Ngã, Phường Phú Trung, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/130942955.htm,2026-04-27T20:00:03.010685
"Bán nhà MT Dương Khuê khu VIP gần Hòa Bình, LBB, 11,6 tỷ, 4x19m 3 tầng","11,6 tỷ",11.6,76.0,152631579.0,Quận Tân Phú,"Dương Khuê, Phường Hiệp Tân, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/132072408.htm,2026-04-27T20:00:03.010685
🚗🚗🚗BÁN NHÀ MẶT TIỀN HẺM CHÍNH - XE HƠI ĐẾN NHÀ,"2,28 tỷ",2.28,25.0,91200000.0,Quận 7,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7",house,chotot.com,https://nha.chotot.com/130723081.htm,2026-04-27T20:00:03.010685
"Nhà phố Thang máy 4x18m 1lững 3 lầu đường 8m, 1/ 30m ra Lâm Thị Hố","8,78 tỷ",8.78,72.0,121944444.0,Quận 12,"Đường Lâm Thị Hố, Phường Tân Chánh Hiệp, Quận 12",house,chotot.com,https://nha.chotot.com/131481970.htm,2026-04-27T20:00:03.010685
ĐẤT XÃ CỦ CHI MỚI MẶT TIỀN 12M (7x28),520 triệu,0.52,200.0,2600000.0,Huyện Củ Chi,"Đường Quốc lộ 22, Xã Tân Thông Hội, Huyện Củ Chi",other,chotot.com,https://nha.chotot.com/131992215.htm,2026-04-27T20:00:03.010685
"Bán nhà Trương Thị Hoa, 4x20m, hẻm xe tải, 2 tầng, chỉ 5.8 tỷ, quận 12","5,8 tỷ",5.8,80.0,72500000.0,Quận 12,"trương thị hoa, Phường Tân Thới Hiệp, Quận 12",house,chotot.com,https://nha.chotot.com/131711512.htm,2026-04-27T20:00:03.010685
"CHÍNH CHỦ! BÁN CĂN EHOME 3 LẦU CAO, VIEW THOÁNG, 2PN, 2WC, SỔ HỒNG SẴN","2,79 tỷ",2.79,64.0,43593750.0,Quận Bình Tân,"Hồ Học Lãm, Phường An Lạc, Quận Bình Tân",apartment,chotot.com,https://nha.chotot.com/130986232.htm,2026-04-27T20:00:03.010685
"Nhà Ngay Huỳnh V Bánh - Lê Văn Sỹ, Phú Nhuận","3,1 tỷ",3.1,24.0,129166667.0,Quận Phú Nhuận,"Đường Huỳnh Văn Bánh, Phường 10, Quận Phú Nhuận",house,chotot.com,https://nha.chotot.com/131191642.htm,2026-04-27T20:00:03.010685
CƠ HỘI ĐẦU TƯ F0  ĐẤT NỀN TRUNG TÂM THỦ ĐỨC  TIỀM NĂNG TĂNG GIÁ KHỦNG,"5,6 tỷ",5.6,78.0,71794872.0,Thành phố Thủ Đức,"Đường Số 6, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức",land,chotot.com,https://nha.chotot.com/131837295.htm,2026-04-27T20:00:03.010685
"Cần bán nhà ngang 5m hẻm xe hơi Lê Thúc Hoạch, P Phú Thọ Hòa","10,2 tỷ",10.2,80.0,127500000.0,Quận Tân Phú,"Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú",house,chotot.com,https://nha.chotot.com/131694736.htm,2026-04-27T20:00:03.010685
Nhà Đẹp View Sông Hướng Đông Nam Còn 1 Căn Cạnh Vạn Phúc City,"8,4 tỷ",8.4,52.0,161538462.0,Thành phố Thủ Đức,"Đường Quốc Lộ 13 Cũ, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức",house,chotot.com,https://nha.chotot.com/131337524.htm,2026-04-27T20:00:03.010685
NHÀ ĐƯỜNG 20M SỔ HỒNG RIÊNG HUỲNH THỊ ĐỒNG NHÀ BÈ 5X18M GIÁ 10 TỶ 990,"10,99 tỷ",10.99,90.0,122111111.0,Huyện Nhà Bè,"Huỳnh Thị Đồng, Xã Phú Xuân, Huyện Nhà Bè",house,chotot.com,https://nha.chotot.com/131656254.htm,2026-04-27T20:00:03.010685
nhà Nguyễn văn khối gò vấp diện tích 62m2,"4,85 tỷ",4.85,62.0,78225806.0,Quận Gò Vấp,"Đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp",house,chotot.com,https://nha.chotot.com/131792789.htm,2026-04-27T20:00:03.010685
"Chính chủ căn Góc 2 view bến Phú Định, Ehome 3, P.An Lạc,50m2,Sổ riêng","2,18 tỷ",2.18,50.0,43600000.0,Quận Bình Tân,"Hồ Học Lãm, Phường An Lạc, Quận Bình Tân",apartment,chotot.com,https://nha.chotot.com/132072321.htm,2026-04-27T20:00:03.010685
SIÊU PHẨM 5 TẦNG- HẺM 7M Ô TÔ NGỦ TRONG NHÀ - GẦN TÂN KỲ TÂN QUÝ,"6,85 tỷ",6.85,50.0,137000000.0,Quận Bình Tân," SIÊU PHẨM 5 TẦNG- HẺM 7M Ô TÔ NGỦ TRONG NHÀ - GẦN TÂN KỲ TÂN QUÝ - NHÀ THỜ BÌNH THUẬN- 5P RA AEON MALL TÂN PHÚ - CHỈ 6.85 TỶ    + Phù hợp tiện vừa ở và kinh doanh hoặc cho thuê giữ tiền .  + Kết cấu: 1 Trệt 1 lửng , 2 lầu , 1 sân thượng ( 1 phòng Khách, 1 nhà bếp, 5 phòng ngủ , 1 Phòng thờ )  #NHADEPBINHTAN #AEONMALLTANPHU  , Phường Bình Hưng Hòa, Quận Bình Tân",house,chotot.com,https://nha.chotot.com/132072300.htm,2026-04-27T20:00:03.010685
BÁN / CHO THUÊ NHÀ MẶT TIỀN ĐẶNG THÙY TRÂM – BÌNH THẠNH,"21,45 tỷ",21.45,110.0,195000000.0,Quận Bình Thạnh,"Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh",house,chotot.com,https://nha.chotot.com/132072293.htm,2026-04-27T20:00:03.010685
5 nền đất đường Huỳnh Thị Hai. Đường nhựa 9m chuẩn.,"4,4 tỷ",4.4,71.0,61971831.0,Quận 12,"Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12",other,chotot.com,https://nha.chotot.com/131516431.htm,2026-04-27T20:00:03.010685
"Nhà Phố 1/ Đông Bắc, sát Gò Vấp. Hẻm xe hơi thông.","5,6 tỷ",5.6,54.0,103703704.0,Quận 12,"Đường Đông Bắc, Phường Trung Mỹ Tây, Quận 12",house,chotot.com,https://nha.chotot.com/131314414.htm,2026-04-27T20:00:03.010685
"Nhà 4 tầng (4x12,5), vuông, full nội thất, hẻm xe hơi NGUYỄN VĂN TRỖI","12,6 tỷ",12.6,50.0,252000000.0,Quận Phú Nhuận,"Đường Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận",house,chotot.com,https://nha.chotot.com/131374107.htm,2026-04-27T20:00:03.010685
Siêu phẩm 5 Tầng Có Thang Máy 1/ Hẻm 8m Tân Chánh Hiệp 18,"8,45 tỷ",8.45,80.0,105625000.0,Quận 12,"Đường Tân Chánh Hiệp 18, Phường Tân Chánh Hiệp, Quận 12",house,chotot.com,https://nha.chotot.com/129833433.htm,2026-04-27T20:00:03.010685
"Bán Biệt Thự 7x19,5m 5 tầng, có hầm, View Công viên rất đẹp","16,5 tỷ",16.5,136.5,120879121.0,Huyện Bình Chánh,"Đường Đường số 10A, Xã Phong Phú, Huyện Bình Chánh",villa,chotot.com,https://nha.chotot.com/129774036.htm,2026-04-27T20:00:03.010685
Bán Nhà 5x20m KDC 13E ngay trường ĐH Văn Hiến,"8,2 tỷ",8.2,100.0,82000000.0,Huyện Bình Chánh,"Đường Số 3, Xã Phong Phú, Huyện Bình Chánh",house,chotot.com,https://nha.chotot.com/131452538.htm,2026-04-27T20:00:03.010685
Giảm 1.2 Tỷ Nhà 4.5mx32m Mặt Tiền Nguyễn Ảnh Thủ. Vị Trí Sung. 3 Tầng,"13,55 tỷ",13.55,110.0,123181818.0,Quận 12,"Đường Nguyễn Ảnh Thủ, Phường Tân Chánh Hiệp, Quận 12",house,chotot.com,https://nha.chotot.com/130670141.htm,2026-04-27T20:00:03.010685
